asn,degree
41023,2
41075,2
41307,2
41391,2
41454,2
41589,2
41599,2
41765,2
41877,2
42148,2
42160,2
42401,2
42571,2
42613,2
42666,2
42864,2
42961,2
43207,2
43656,2
43700,2
44002,2
44084,2
44143,2
44558,2
44574,2
44869,2
44923,2
45170,2
45274,2
45475,2
45528,2
45595,2
45637,2
45694,2
46672,2
46687,2
47241,2
47253,2
47452,2
47544,2
47656,2
47990,2
48252,2
48453,2
48683,2
48712,2
48756,2
48854,2
49052,2
49485,2
49583,2
49624,2
49638,2
49866,2
49902,2
50188,2
50272,2
50392,2
50503,2
50535,2
50550,2
50591,2
50624,2
51018,2
51090,2
51349,2
51728,2
52073,2
52092,2
52286,2
52327,2
52431,2
55441,2
55649,2
55792,2
55872,2
55900,2
56040,2
56430,2
56740,2
56835,2
56848,2
57084,2
57219,2
57227,2
57707,2
58369,2
58381,2
58396,2
59105,2
59521,2
59547,2
59729,2
60359,2
60687,2
60840,2
60879,2
60932,2
60983,2
61094,2
61194,2
61272,2
62179,2
62352,2
62380,2
64478,2
327687,2
197227,2
32881,2
197437,2
197686,2
197690,2
197809,2
198259,2
198371,2
198508,2
198541,2
198651,2
199101,2
199103,2
199167,2
199181,2
199213,2
199221,2
199244,2
199449,2
200031,2
200142,2
200738,2
201105,2
201146,2
201499,2
201641,2
202164,2
202895,2
204126,2
204232,2
204279,2
205727,2
133648,2
35531,2
133982,2
134180,2
263779,2
42355,2
47,1
55,1
92,1
111,1
156,1
378,1
681,1
132045,1
1224,1
263726,1
1797,1
1850,1
1886,1
2259,1
395592,1
262583,1
133752,1
2848,1
134053,1
3208,1
3277,1
265636,1
3851,1
3927,1
4528,1
135754,1
135763,1
4796,1
5377,1
5379,1
5381,1
5567,1
6222,1
7377,1
7469,1
7727,1
7753,1
7806,1
7861,1
8193,1
8256,1
8311,1
8386,1
8395,1
8427,1
8559,1
9003,1
9067,1
9143,1
132641,1
9419,1
9543,1
9785,1
9988,1
10013,1
10091,1
10130,1
10507,1
10570,1
10838,1
262241,1
11524,1
11727,1
11816,1
132761,1
12276,1
12374,1
12423,1
12844,1
12924,1
12991,1
13156,1
13672,1
14043,1
24192,1
14420,1
14434,1
15301,1
15318,1
15368,1
15372,1
15389,1
15510,1
15669,1
15673,1
15955,1
264806,1
16020,1
16130,1
16188,1
16229,1
16395,1
2792,1
16796,1
17185,1
17253,1
17380,1
17435,1
17456,1
17787,1
17882,1
17931,1
18196,1
18199,1
18516,1
18663,1
19182,1
19192,1
19200,1
19229,1
19518,1
3268,1
20355,1
20523,1
20661,1
20750,1
20776,1
20794,1
20889,1
20902,1
21069,1
21131,1
21151,1
21217,1
21230,1
21282,1
21283,1
21637,1
21826,1
22047,1
22132,1
22172,1
22313,1
23007,1
131090,1
23629,1
3943,1
23674,1
23679,1
23862,1
24016,1
24175,1
24390,1
24398,1
24499,1
24560,1
24577,1
24691,1
24725,1
24764,1
24848,1
24877,1
24992,1
25299,1
25409,1
25486,1
25534,1
25538,1
25543,1
25607,1
25620,1
25887,1
26134,1
26546,1
26599,1
26610,1
27537,1
27686,1
27747,1
27790,1
27818,1
27820,1
27839,1
27892,1
262928,1
27896,1
27919,1
28009,1
28075,1
28748,1
28974,1
29067,1
29114,1
29252,1
29317,1
29413,1
29432,1
29485,1
30083,1
30298,1
30325,1
30615,1
30784,1
30868,1
31037,1
31138,1
31143,1
31169,1
31213,1
31241,1
31270,1
31371,1
31416,1
31633,1
31721,1
32365,1
33083,1
5576,1
33924,1
33984,1
34038,1
34110,1
34221,1
34263,1
34326,1
34372,1
34421,1
34786,1
34866,1
34878,1
34948,1
35019,1
35100,1
35239,1
35328,1
35489,1
35518,1
35567,1
35573,1
35662,1
35776,1
35815,1
36423,1
36483,1
36728,1
36877,1
36890,1
36909,1
36923,1
36924,1
36938,1
37034,1
37045,1
37057,1
37090,1
37126,1
37184,1
37196,1
37233,1
37286,1
37302,1
37309,1
37336,1
37343,1
37424,1
37475,1
37513,1
37524,1
37578,1
37623,1
37661,1
38200,1
38227,1
38800,1
39015,1
39057,1
39273,1
39458,1
39506,1
39532,1
39555,1
39567,1
39611,1
39613,1
39741,1
39761,1
39766,1
39790,1
39835,1
39839,1
39886,1
40490,1
41008,1
41028,1
41152,1
41397,1
41557,1
41709,1
41733,1
41841,1
41854,1
41920,1
41957,1
41965,1
42235,1
42318,1
42442,1
42490,1
42514,1
42685,1
42699,1
42800,1
42935,1
43179,1
43197,1
43203,1
43256,1
43495,1
394255,1
43571,1
43627,1
43720,1
43766,1
43782,1
44056,1
44096,1
44493,1
44514,1
44622,1
136786,1
44647,1
44678,1
44691,1
44764,1
45010,1
45043,1
45499,1
45873,1
45951,1
46454,1
47139,1
47227,1
47236,1
47237,1
47271,1
47442,1
47451,1
47623,1
47694,1
47698,1
47755,1
47771,1
47956,1
48112,1
48288,1
48403,1
48434,1
48438,1
48503,1
48517,1
48592,1
48685,1
48716,1
48797,1
48803,1
48926,1
48954,1
49056,1
49232,1
49290,1
49560,1
49596,1
10381,1
49641,1
49718,1
49770,1
49855,1
50017,1
50045,1
50095,1
50166,1
50247,1
50270,1
50297,1
50398,1
51004,1
51057,1
51078,1
51119,1
51164,1
51172,1
51182,1
51225,1
51431,1
51541,1
51559,1
51810,1
51931,1
52257,1
52260,1
52328,1
52366,1
52420,1
52439,1
52481,1
52488,1
53164,1
53904,1
55392,1
55430,1
55508,1
55569,1
55947,1
56041,1
56046,1
56099,1
56132,1
56209,1
56616,1
56635,1
56656,1
56791,1
57079,1
57154,1
57214,1
57254,1
57262,1
57422,1
57507,1
57763,1
57843,1
57999,1
58629,1
58640,1
58820,1
196655,1
59164,1
59253,1
59324,1
59370,1
59441,1
59444,1
59504,1
59627,1
59702,1
59908,1
60022,1
60036,1
60157,1
60256,1
60339,1
60496,1
60558,1
60651,1
60690,1
60781,1
61006,1
61169,1
61812,1
62099,1
62275,1
64018,1
64444,1
196616,1
327692,1
196705,1
327859,1
327941,1
196949,1
197046,1
197078,1
197186,1
197301,1
197318,1
197467,1
197498,1
197529,1
197738,1
197750,1
197892,1
198004,1
198096,1
198171,1
198218,1
198418,1
198432,1
198479,1
198499,1
198537,1
198818,1
199092,1
199195,1
199236,1
199284,1
199289,1
199508,1
199578,1
199652,1
199723,1
199758,1
199846,1
200001,1
200434,1
200533,1
200593,1
200596,1
201094,1
201118,1
201284,1
201333,1
201508,1
201587,1
201702,1
201709,1
201977,1
201986,1
202042,1
202054,1
202087,1
202228,1
202940,1
203089,1
203329,1
203687,1
203993,1
205523,1
205697,1
206186,1
206314,1
206548,1
207156,1
2609,1
13099,1
28843,1
196969,1
133957,1
132976,1
16117,1
132453,1
3233,1
59990,1
12697,1
20755,1
