asn,degree
53824,0
53923,0
54115,0
54203,0
54229,0
54390,0
54548,0
9103,0
54858,0
54962,0
55095,0
55101,0
55380,0
55577,0
55688,0
263728,0
55811,0
55863,0
55895,0
1246,0
56055,0
56089,0
132806,0
56200,0
56212,0
56225,0
56239,0
56304,0
56339,0
56347,0
56376,0
56377,0
56403,0
56433,0
56472,0
56498,0
56523,0
56535,0
56554,0
56566,0
56568,0
56588,0
9433,0
56621,0
56622,0
56641,0
56728,0
206066,0
56751,0
263762,0
56837,0
56876,0
263765,0
56933,0
56934,0
56969,0
57069,0
57128,0
57142,0
57168,0
57193,0
57231,0
57280,0
57293,0
57300,0
57329,0
57350,0
57365,0
57370,0
57469,0
57479,0
57503,0
57513,0
57571,0
57585,0
57631,0
57642,0
57656,0
57670,0
57675,0
57687,0
57692,0
57710,0
57722,0
57727,0
57814,0
57820,0
57862,0
57871,0
9657,0
57951,0
57961,0
57963,0
58046,0
58075,0
58079,0
58080,0
58142,0
58185,0
58239,0
58262,0
58297,0
58303,0
58328,0
9733,0
58405,0
58437,0
58445,0
58457,0
58600,0
58698,0
58757,0
58885,0
59099,0
59135,0
59149,0
59466,0
59472,0
59494,0
59561,0
59584,0
59665,0
59676,0
59700,0
59715,0
59737,0
59779,0
59780,0
59789,0
59793,0
59799,0
59815,0
59835,0
59861,0
59874,0
59919,0
59944,0
59955,0
60049,0
60111,0
60129,0
60153,0
60156,0
60162,0
60163,0
60220,0
60227,0
60252,0
60273,0
60288,0
60295,0
60304,0
60309,0
60314,0
60316,0
60323,0
60351,0
60382,0
60409,0
60415,0
60432,0
60471,0
60478,0
60531,0
60532,0
60533,0
60574,0
198423,0
60664,0
60706,0
60713,0
60740,0
60792,0
60810,0
60820,0
60846,0
60852,0
60955,0
60975,0
60986,0
61029,0
61032,0
61102,0
61111,0
61143,0
61144,0
61156,0
61167,0
61174,0
61189,0
61283,0
61303,0
61327,0
61343,0
61354,0
61365,0
61399,0
61408,0
61417,0
61421,0
61426,0
61486,0
61506,0
10318,0
61956,0
61958,0
61984,0
61996,0
62007,0
62024,0
62094,0
62105,0
62113,0
62143,0
62156,0
62189,0
62225,0
62227,0
62251,0
62267,0
62276,0
62290,0
62300,0
62341,0
62360,0
62383,0
62409,0
62412,0
62418,0
394893,0
63056,0
63112,0
63318,0
2109,0
63403,0
63479,0
63501,0
2121,0
63852,0
63882,0
64300,0
64396,0
64413,0
64429,0
17,0
87,0
196619,0
327706,0
327714,0
327719,0
196687,0
196697,0
327792,0
196734,0
196740,0
196745,0
196803,0
196810,0
327886,0
196815,0
196819,0
196822,0
196847,0
196874,0
196900,0
196921,0
196954,0
197019,0
197021,0
1312,0
197076,0
197083,0
197095,0
197157,0
197159,0
197207,0
197214,0
197288,0
197296,0
197306,0
197317,0
197335,0
197430,0
197486,0
197495,0
197541,0
197564,0
197573,0
197602,0
197624,0
197650,0
197659,0
197729,0
197745,0
197793,0
197815,0
197834,0
197848,0
197859,0
197889,0
197893,0
197895,0
197971,0
197975,0
197991,0
197996,0
198002,0
198024,0
198030,0
198060,0
198064,0
198068,0
198161,0
198167,0
198169,0
198208,0
198247,0
198260,0
198296,0
198325,0
198336,0
198345,0
198349,0
198357,0
198362,0
198370,0
198375,0
198381,0
198394,0
198420,0
198452,0
198454,0
198455,0
198471,0
198504,0
198561,0
198612,0
198644,0
198653,0
198657,0
198668,0
198672,0
198717,0
198722,0
198725,0
198731,0
198761,0
198838,0
198847,0
198853,0
198854,0
198864,0
198869,0
198872,0
198901,0
198918,0
198936,0
198971,0
198977,0
198985,0
199055,0
199087,0
199119,0
199128,0
199159,0
199220,0
199231,0
199246,0
199247,0
199283,0
199291,0
199309,0
199312,0
199324,0
199328,0
199348,0
199367,0
199412,0
199441,0
199480,0
199481,0
199493,0
199513,0
199554,0
199562,0
199571,0
199588,0
199600,0
199603,0
395089,0
199631,0
199661,0
199662,0
199664,0
199673,0
199712,0
199743,0
199748,0
199764,0
199782,0
199788,0
199813,0
199853,0
199871,0
199935,0
199952,0
199964,0
199971,0
199993,0
200032,0
200037,0
200114,0
200129,0
200134,0
200174,0
327798,0
133245,0
200490,0
200519,0
200541,0
200555,0
200561,0
200567,0
200652,0
200675,0
200678,0
200730,0
200736,0
200761,0
200770,0
200821,0
200836,0
200846,0
200851,0
200880,0
200888,0
200915,0
200925,0
200944,0
200953,0
200964,0
200970,0
200979,0
200981,0
201011,0
201014,0
201021,0
201072,0
201123,0
201139,0
201155,0
201167,0
201169,0
201194,0
201226,0
201227,0
201283,0
201293,0
201330,0
201366,0
201367,0
201402,0
201419,0
201422,0
201453,0
201474,0
201557,0
201588,0
201603,0
201644,0
201659,0
201682,0
201686,0
201763,0
201773,0
201787,0
201822,0
201852,0
201860,0
201868,0
201887,0
201898,0
201952,0
201958,0
201959,0
201964,0
201973,0
201978,0
202008,0
202040,0
202077,0
202078,0
202089,0
202094,0
202114,0
202128,0
202179,0
202214,0
202215,0
202236,0
202540,0
202583,0
202618,0
133318,0
202625,0
202632,0
202657,0
202684,0
202716,0
202727,0
202872,0
202898,0
202975,0
203043,0
203058,0
133333,0
203080,0
203102,0
203136,0
203195,0
203296,0
203328,0
203382,0
203412,0
203432,0
203448,0
203453,0
203455,0
203457,0
203489,0
203544,0
203585,0
203615,0
203618,0
203623,0
203644,0
203670,0
203676,0
203732,0
203752,0
203797,0
203817,0
203882,0
203893,0
203898,0
203944,0
203953,0
203954,0
204010,0
204052,0
204053,0
204082,0
204092,0
204101,0
204125,0
204151,0
204170,0
204182,0
204268,0
204274,0
327825,0
205046,0
6829,0
205147,0
205235,0
2470,0
205277,0
205406,0
205479,0
205515,0
205521,0
205617,0
205705,0
205726,0
205891,0
205938,0
205961,0
206006,0
206013,0
206015,0
206062,0
206122,0
206130,0
206157,0
206177,0
206221,0
206262,0
206288,0
206339,0
206350,0
206375,0
206420,0
206472,0
206549,0
206557,0
206610,0
206637,0
206718,0
206845,0
206886,0
262145,0
207051,0
207071,0
207089,0
207141,0
207234,0
207254,0
131445,0
12793,0
34705,0
133536,0
26711,0
327861,0
327723,0
133623,0
196948,0
264605,0
264621,0
50770,0
264635,0
35754,0
264663,0
264675,0
57943,0
133802,0
133809,0
133827,0
132797,0
133878,0
264843,0
9199,0
37123,0
37154,0
132425,0
133301,0
15535,0
15585,0
37537,0
3178,0
15913,0
59791,0
3217,0
16141,0
38037,0
16234,0
16333,0
3274,0
327817,0
134220,0
49118,0
132467,0
3335,0
60422,0
134281,0
3348,0
134287,0
262178,0
3359,0
327821,0
134331,0
27,0
328019,0
134359,0
60828,0
60891,0
3449,0
135327,0
17551,0
17747,0
199987,0
197119,0
393522,0
51664,0
62125,0
134655,0
51731,0
62353,0
134697,0
262197,0
265703,0
196782,0
133453,0
41202,0
133456,0
51896,0
41419,0
19975,0
133481,0
41911,0
63771,0
63848,0
131743,0
134995,0
198089,0
131749,0
131753,0
42346,0
135087,0
135106,0
262212,0
43019,0
132664,0
