asn,degree
62563,8
62646,8
135607,8
197216,8
198988,8
199248,8
201806,8
201939,8
262248,8
393636,8
396097,8
40498,8
395470,8
250,8
10764,8
9008,8
16075,8
34568,8
35053,8
200548,8
19515,8
32710,8
21140,8
41349,8
41475,8
49077,8
49140,8
49828,8
57586,8
198616,8
204128,8
45267,8
4546,8
36731,8
17889,8
24033,8
38172,8
38831,8
56294,8
58591,8
59346,8
63850,8
132680,8
133934,8
134555,8
1982,8
41370,8
62141,8
11269,8
33874,8
135354,8
22418,8
7091,8
24406,8
31712,8
3128,8
6623,8
13006,8
16532,8
24864,8
27884,8
28554,8
34279,8
35223,8
56340,8
60921,8
16523,8
26531,8
35998,8
36008,8
63003,8
51828,8
12307,8
25581,8
42085,8
205388,8
2716,8
32415,8
262989,8
263363,8
264150,8
265066,8
17934,8
24990,8
4685,8
7522,8
11751,8
17686,8
15782,8
41164,8
9280,8
17473,8
38084,8
55766,8
35361,8
43708,8
48417,8
49931,8
50698,8
197197,8
8985,8
9032,8
21416,8
35087,8
35723,8
41109,8
43567,8
47286,8
47652,8
48848,8
50157,8
50464,8
51674,8
52016,8
59883,8
60580,8
61121,8
199168,8
199361,8
203196,8
205216,8
207133,8
15022,8
36968,8
37028,8
37150,8
37611,8
59103,8
5432,8
9601,8
15177,8
18683,8
23316,8
27364,8
49074,8
52153,8
132146,8
133045,8
134705,8
135126,8
3202,8
196714,8
29125,8
31692,8
41034,8
58067,8
203387,8
42926,8
56038,8
3243,8
3245,8
8798,8
25084,8
41018,8
41446,8
44655,8
47522,8
206447,8
57068,8
8412,8
21500,8
44383,8
48278,8
6802,8
11976,8
21737,8
30372,8
48294,8
3385,8
45348,8
132585,8
52323,8
61945,8
262186,8
262596,8
265269,8
24489,8
37157,8
12284,8
25905,8
14085,8
9310,8
30071,8
45922,8
55752,8
56035,8
58683,8
136557,8
18042,8
18046,8
38321,8
7718,8
18405,8
38657,8
45706,8
58408,8
58980,8
63931,8
132492,8
132586,8
133159,8
134067,8
134743,8
135406,8
45184,8
9341,8
4811,8
132040,8
5397,8
37012,8
37356,8
37640,8
19050,8
16696,8
27678,8
33765,8
37619,8
15090,8
9127,8
44765,8
51269,8
43554,8
52180,8
28972,8
8343,8
10973,8
23923,8
34215,8
34510,8
36868,8
37236,8
41360,8
50370,8
56195,8
132252,8
198249,8
327781,8
7597,8
262999,8
197695,8
12878,8
12555,8
47438,8
31036,8
33991,8
8376,8
25293,8
34898,8
49029,8
12564,8
27807,8
47895,8
58269,8
26210,8
15974,8
133339,8
47165,8
51903,8
21437,8
27665,8
262342,8
27742,8
265442,8
39289,8
33742,8
200590,8
262788,8
265890,8
49362,7
6295,7
6360,7
2107,7
8978,7
21034,7
35131,7
3479,7
3480,7
4319,7
5577,7
5664,7
5760,7
8444,7
8895,7
11320,7
12089,7
13226,7
14007,7
14178,7
14333,7
14821,7
15128,7
15149,7
16178,7
16414,7
16652,7
17400,7
19234,7
19842,7
22097,7
24641,7
26652,7
28707,7
29003,7
29680,7
29974,7
31726,7
32100,7
32329,7
33139,7
33515,7
33541,7
33811,7
40111,7
40702,7
43284,7
44306,7
48039,7
49550,7
50292,7
50507,7
51551,7
53338,7
58668,7
60257,7
63928,7
131274,7
199256,7
203596,7
203608,7
6423,7
8103,7
30640,7
57795,7
9885,7
21449,7
567,7
4540,7
16949,7
21834,7
25946,7
26198,7
48470,7
58045,7
7046,7
23749,7
745,7
27324,7
26792,7
36817,7
14294,7
17732,7
38327,7
38826,7
55497,7
56284,7
58530,7
63913,7
64044,7
132094,7
132145,7
132228,7
132659,7
132863,7
133144,7
133417,7
133616,7
133930,7
134133,7
134143,7
135060,7
135108,7
135150,7
135294,7
136161,7
8240,7
34244,7
12565,7
44092,7
57103,7
197337,7
201900,7
1290,7
8646,7
12996,7
17012,7
20448,7
20521,7
21171,7
27932,7
31246,7
35271,7
39211,7
39505,7
48832,7
49124,7
50710,7
60144,7
62183,7
63119,7
136168,7
11478,7
13895,7
46156,7
62824,7
393990,7
394146,7
48461,7
59891,7
206492,7
10954,7
26616,7
53137,7
53219,7
134391,7
262663,7
262668,7
262748,7
263271,7
263853,7
264215,7
264344,7
264562,7
203779,7
203629,7
7690,7
9993,7
4675,7
7682,7
34073,7
43513,7
34820,7
51947,7
9648,7
23913,7
23965,7
24557,7
58505,7
132529,7
132627,7
133873,7
134711,7
135425,7
136784,7
25853,7
27566,7
53869,7
25234,7
35214,7
39235,7
51800,7
59984,7
197451,7
200155,7
44479,7
21109,7
25371,7
29520,7
42167,7
42484,7
47156,7
51548,7
57107,7
59663,7
60459,7
197062,7
200976,7
37254,7
37542,7
37670,7
327880,7
328145,7
37634,7
7562,7
28513,7
29297,7
35415,7
53708,7
56111,7
198239,7
6820,7
8416,7
8491,7
3254,7
12346,7
43171,7
47196,7
200094,7
205717,7
17139,7
25764,7
26479,7
31402,7
41491,7
38951,7
44512,7
27887,7
50643,7
12361,7
5486,7
36930,7
37692,7
50993,7
51873,7
52980,7
61221,7
61512,7
201081,7
58470,7
131188,7
135010,7
28247,7
262509,7
7577,7
37168,7
37399,7
37422,7
328112,7
4670,7
9700,7
45650,7
17622,7
38829,7
55850,7
55931,7
63920,7
64002,7
132255,7
35176,7
45910,7
132448,7
24187,7
131293,7
7654,7
45668,7
7703,7
9224,7
18218,7
24220,7
24395,7
24446,7
24541,7
38595,7
38603,7
45496,7
45768,7
45828,7
45926,7
55765,7
58464,7
132268,7
132857,7
133165,7
133480,7
133534,7
133895,7
17625,7
133676,7
132240,7
55658,7
18037,7
27216,7
133615,7
20875,7
24796,7
5435,7
37447,7
196670,7
41426,7
29134,7
328039,7
36974,7
30170,7
62929,7
20845,7
197284,7
21360,7
48339,7
20815,7
12611,7
14988,7
17017,7
20294,7
20616,7
20986,7
22667,7
24651,7
25435,7
29062,7
30823,7
31083,7
32437,7
36996,7
37417,7
37549,7
41872,7
43576,7
44994,7
50087,7
60924,7
199708,7
200759,7
202194,7
207187,7
327966,7
328068,7
46375,7
45538,7
52680,7
34232,7
41750,7
42575,7
15640,7
47586,7
62261,7
8443,7
31343,7
21274,7
25531,7
24634,7
44953,7
38278,7
9340,7
133275,7
131178,7
27796,7
29303,7
48479,7
42772,7
30997,7
37063,7
59587,7
197033,7
61844,7
17469,7
135905,7
28840,7
38976,7
38922,7
52404,7
26617,7
26426,7
38203,7
24093,7
262274,7
28926,7
197264,7
38026,7
48882,7
52370,7
265268,7
63996,7
133854,7
136759,7
24,6
7430,6
4043,6
19171,6
32204,6
2594,6
210,6
2128,6
6391,6
6769,6
6921,6
7595,6
8518,6
9165,6
12305,6
12512,6
12754,6
13287,6
13794,6
13984,6
14166,6
14237,6
15348,6
16162,6
16734,6
17018,6
17506,6
19465,6
20650,6
20723,6
24880,6
24958,6
25660,6
26769,6
30029,6
30032,6
32277,6
32654,6
32780,6
33480,6
33604,6
35339,6
35761,6
40065,6
40470,6
41103,6
42227,6
42425,6
46525,6
47680,6
48768,6
48910,6
51329,6
51407,6
53525,6
54119,6
54329,6
54489,6
54614,6
60804,6
61333,6
62059,6
62325,6
198785,6
199645,6
201201,6
201722,6
202566,6
393662,6
395880,6
26854,6
55193,6
19996,6
33419,6
6045,6
62000,6
603,6
36031,6
31326,6
39138,6
50575,6
61960,6
6400,6
22556,6
22964,6
9466,6
57877,6
5740,6
34144,6
35226,6
44451,6
10105,6
18291,6
18385,6
18549,6
24098,6
24469,6
38541,6
38714,6
38859,6
45269,6
56065,6
56270,6
64006,6
132015,6
132245,6
132263,6
132877,6
133120,6
133538,6
133876,6
134980,6
134987,6
135297,6
135668,6
136792,6
137391,6
198658,6
16147,6
39870,6
49079,6
47858,6
2572,6
15267,6
19817,6
25473,6
26163,6
29066,6
29086,6
29319,6
33951,6
34225,6
36884,6
41168,6
62214,6
134171,6
196691,6
19467,6
20365,6
54351,6
3221,6
16099,6
16553,6
28128,6
28233,6
28255,6
28366,6
52639,6
52766,6
52794,6
52892,6
52909,6
53232,6
262377,6
262450,6
262485,6
262519,6
262769,6
262773,6
262883,6
262970,6
263309,6
264498,6
265086,6
265171,6
265206,6
266088,6
2527,6
7524,6
7687,6
9351,6
17939,6
23816,6
24284,6
7516,6
9365,6
9997,6
17514,6
17696,6
58650,6
18070,6
2847,6
57660,6
43451,6
7551,6
17535,6
18255,6
133509,6
134075,6
54588,6
28851,6
42477,6
44712,6
199298,6
48914,6
12567,6
41601,6
43168,6
44417,6
47151,6
50916,6
51218,6
51669,6
56407,6
37599,6
37652,6
327698,6
327976,6
328045,6
328178,6
14832,6
38639,6
40393,6
43445,6
45630,6
55794,6
58620,6
202203,6
48702,6
3226,6
199484,6
5550,6
12990,6
42832,6
57246,6
61170,6
197309,6
200015,6
24945,6
28858,6
31725,6
49223,6
29419,6
31474,6
40029,6
47887,6
50360,6
60277,6
34102,6
33771,6
39104,6
60749,6
202867,6
206182,6
394711,6
3477,6
37294,6
11562,6
27843,6
27983,6
52308,6
262352,6
3595,6
12556,6
36889,6
36943,6
37035,6
37172,6
37697,6
4049,6
4813,6
17638,6
52771,6
7717,6
37305,6
135099,6
136001,6
7511,6
10024,6
55821,6
131310,6
18400,6
23884,6
17990,6
45448,6
45577,6
45931,6
55354,6
58589,6
58927,6
131915,6
133130,6
133548,6
133579,6
133863,6
136981,6
17820,6
58762,6
134009,6
9919,6
24028,6
24466,6
55561,6
64015,6
133189,6
133389,6
134139,6
137079,6
137214,6
42463,6
43443,6
5547,6
41560,6
48464,6
32678,6
36445,6
30619,6
37658,6
5715,6
10102,6
56484,6
58504,6
26068,6
31857,6
53698,6
28400,6
39668,6
47394,6
25106,6
15982,6
12895,6
25575,6
35047,6
37076,6
37455,6
6881,6
15425,6
35613,6
39817,6
200000,6
6863,6
12553,6
13147,6
18283,6
18931,6
21132,6
27618,6
29301,6
29582,6
34154,6
34259,6
37656,6
41088,6
41710,6
42668,6
50231,6
52191,6
56059,6
57608,6
59536,6
62282,6
196957,6
206479,6
327911,6
327950,6
327962,6
327979,6
328013,6
328074,6
52324,6
16966,6
54234,6
7649,6
7546,6
9891,6
133206,6
38506,6
7827,6
42031,6
196739,6
44677,6
44895,6
8771,6
8542,6
21150,6
42014,6
43966,6
48089,6
196763,6
9260,6
135523,6
9950,6
36412,6
54473,6
13682,6
28890,6
34470,6
34757,6
44237,6
263423,6
267469,6
44894,6
39785,6
30986,6
18103,6
23962,6
27765,6
52508,6
38477,6
34146,6
29456,6
37183,6
31163,6
199020,6
47148,6
55915,6
52509,6
59203,6
262631,6
5,5
15011,5
26512,5
2721,5
21640,5
1968,5
3324,5
6536,5
6747,5
7828,5
8495,5
11054,5
12066,5
12540,5
13243,5
14127,5
15042,5
15419,5
15732,5
15734,5
15806,5
15954,5
16171,5
19366,5
19397,5
19531,5
22591,5
22646,5
22894,5
22898,5
23419,5
25914,5
27759,5
27978,5
29321,5
29583,5
30798,5
31669,5
32145,5
32505,5
33854,5
35986,5
36024,5
37529,5
39093,5
39449,5
39756,5
40034,5
40068,5
40633,5
41073,5
41495,5
42612,5
42656,5
43623,5
44212,5
44384,5
47273,5
47902,5
48638,5
50088,5
50821,5
53424,5
53589,5
54042,5
54720,5
55140,5
55270,5
56456,5
56844,5
57910,5
60362,5
61044,5
61186,5
62292,5
62560,5
196881,5
197036,5
199026,5
199346,5
199516,5
199775,5
201789,5
201798,5
207195,5
394330,5
6428,5
13765,5
24245,5
25921,5
395478,5
3676,5
47138,5
39373,5
199118,5
14669,5
20672,5
11084,5
32563,5
33569,5
8111,5
25636,5
62402,5
15502,5
25441,5
42310,5
9507,5
10940,5
18701,5
23708,5
24061,5
24570,5
53345,5
55795,5
58559,5
133332,5
133409,5
133483,5
133935,5
135639,5
136496,5
11708,5
12709,5
21176,5
21333,5
29131,5
5378,5
21334,5
2379,5
3331,5
5504,5
5521,5
11385,5
11492,5
12252,5
12580,5
16552,5
16880,5
24176,5
28007,5
30999,5
31572,5
33788,5
36459,5
39249,5
42596,5
45543,5
48408,5
50261,5
51224,5
57269,5
132134,5
132717,5
197453,5
198342,5
327795,5
54044,5
28857,5
44865,5
1767,5
16314,5
28225,5
28658,5
30122,5
52659,5
52850,5
52924,5
52988,5
53096,5
53195,5
61826,5
61833,5
262393,5
262458,5
262475,5
262495,5
262571,5
262687,5
262732,5
262799,5
262839,5
263145,5
263165,5
263259,5
263390,5
263427,5
263958,5
263961,5
264254,5
264270,5
264293,5
264301,5
264390,5
264493,5
264972,5
265277,5
265383,5
266195,5
266445,5
266620,5
267426,5
39787,5
49409,5
39029,5
51929,5
2515,5
7514,5
9595,5
17707,5
17961,5
18081,5
18268,5
23637,5
24259,5
23779,5
10019,5
18274,5
23624,5
45684,5
10015,5
17958,5
18092,5
11317,5
2593,5
9120,5
49115,5
5438,5
6905,5
6904,5
10097,5
38749,5
55521,5
5742,5
6102,5
7014,5
18990,5
20077,5
29884,5
30475,5
32808,5
197698,5
31357,5
44507,5
47323,5
328009,5
4711,5
17819,5
18210,5
38322,5
38525,5
40317,5
45444,5
46844,5
133421,5
133959,5
393220,5
3067,5
3185,5
39151,5
12772,5
21332,5
34241,5
38917,5
8820,5
8508,5
35491,5
197080,5
34661,5
41285,5
48323,5
48957,5
49824,5
3728,5
11557,5
17149,5
21513,5
22653,5
33361,5
34764,5
37451,5
56767,5
15848,5
1312,5
45031,5
35614,5
42546,5
51380,5
10352,5
18596,5
26225,5
32614,5
34171,5
49492,5
50287,5
50372,5
327889,5
3371,5
18007,5
45157,5
327885,5
3801,5
27879,5
52444,5
53153,5
61829,5
263346,5
37403,5
327733,5
45250,5
58466,5
15191,5
262526,5
4508,5
36914,5
36926,5
37684,5
4610,5
58929,5
59368,5
132579,5
134503,5
55865,5
132734,5
136253,5
56030,5
135400,5
9732,5
9745,5
9820,5
17635,5
18065,5
24315,5
24381,5
45118,5
45500,5
45603,5
45929,5
58434,5
132740,5
134358,5
136417,5
59162,5
132770,5
4776,5
37963,5
23752,5
38277,5
7628,5
17920,5
24443,5
38716,5
45186,5
45280,5
55536,5
132097,5
132126,5
132394,5
132533,5
132848,5
132895,5
133075,5
133859,5
135292,5
135526,5
56172,5
56246,5
4901,5
8330,5
39669,5
49774,5
8346,5
36991,5
47570,5
41496,5
51430,5
12303,5
50084,5
50244,5
56654,5
21246,5
20884,5
43037,5
52142,5
30528,5
37357,5
37482,5
37523,5
205158,5
327935,5
6458,5
7821,5
13555,5
21632,5
27325,5
35937,5
25145,5
44302,5
57389,5
43733,5
51069,5
6798,5
50782,5
11367,5
15735,5
263817,5
42905,5
30900,5
20590,5
13359,5
10803,5
13692,5
18840,5
19310,5
22750,5
24993,5
26422,5
31017,5
33823,5
34093,5
34169,5
34471,5
34955,5
36898,5
37225,5
37333,5
37368,5
37479,5
37519,5
37596,5
37650,5
39900,5
40123,5
41176,5
43106,5
43380,5
43625,5
44067,5
45230,5
45737,5
50767,5
51243,5
51257,5
51391,5
51922,5
56307,5
62078,5
62708,5
64241,5
133585,5
135328,5
136242,5
136471,5
197013,5
199714,5
205593,5
206158,5
206297,5
206663,5
327750,5
327754,5
327822,5
327824,5
327826,5
327901,5
327909,5
327930,5
327982,5
327983,5
327995,5
328024,5
328032,5
328049,5
328137,5
328164,5
394111,5
395823,5
263774,5
19089,5
27895,5
131706,5
55674,5
41096,5
48641,5
49830,5
28885,5
47379,5
48243,5
52091,5
47987,5
18185,5
55352,5
133720,5
17668,5
61665,5
11046,5
15468,5
25515,5
28812,5
34797,5
34974,5
35177,5
43209,5
51815,5
44575,5
58085,5
19422,5
28036,5
13065,5
29442,5
262713,5
264595,5
262286,5
196797,5
43097,5
52747,5
61633,5
262948,5
52403,5
24521,5
24342,5
58688,5
58401,5
24532,5
131755,5
38209,5
131127,5
262149,5
21155,5
26162,5
61504,5
61449,5
52769,5
30689,5
52233,5
262199,5
28006,5
263018,5
264362,5
30922,5
44628,5
48695,5
29061,5
37545,5
327751,5
30910,5
34629,5
198070,5
39824,5
61138,5
38511,5
38712,5
205407,5
42109,5
47796,5
264359,5
64104,5
52739,5
59165,5
131717,5
56300,5
132072,5
58616,5
58704,5
327903,5
61776,5
61950,5
133524,5
266269,5
17374,4
6559,4
29177,4
50112,4
1742,4
3064,4
3464,4
4261,4
5505,4
6336,4
6364,4
6473,4
6718,4
6893,4
7341,4
8025,4
8687,4
8697,4
9136,4
10464,4
11996,4
12388,4
12926,4
13332,4
14048,4
15092,4
15844,4
15945,4
16168,4
17216,4
17303,4
18886,4
19174,4
19255,4
20413,4
20618,4
22241,4
22781,4
24973,4
25521,4
25653,4
25694,4
26094,4
27501,4
29100,4
29930,4
30162,4
30600,4
30736,4
30742,4
31621,4
31939,4
33983,4
36080,4
36218,4
36225,4
36295,4
36947,4
38176,4
39233,4
40076,4
40128,4
40715,4
40731,4
42755,4
42947,4
43406,4
43599,4
44134,4
44185,4
45037,4
47110,4
47116,4
48344,4
49567,4
49677,4
50204,4
50404,4
50411,4
50463,4
50754,4
51248,4
51677,4
54312,4
54665,4
55264,4
55651,4
57259,4
58907,4
61211,4
61440,4
62160,4
62455,4
62523,4
62600,4
63270,4
63351,4
63888,4
197853,4
198240,4
198622,4
200904,4
201607,4
201730,4
205718,4
206819,4
393238,4
393681,4
394497,4
394678,4
14602,4
206,4
721,4
22792,4
26978,4
28502,4
33680,4
36730,4
46309,4
60404,4
28550,4
41960,4
44700,4
310,4
43683,4
12502,4
29562,4
62593,4
19035,4
10397,4
22284,4
22759,4
30437,4
30524,4
2830,4
49282,4
30892,4
26788,4
40383,4
201106,4
50857,4
33796,4
36678,4
55449,4
132582,4
133792,4
134229,4
134521,4
136201,4
394298,4
6147,4
31121,4
43185,4
199487,4
200873,4
12430,4
47580,4
4459,4
8677,4
11019,4
12929,4
16789,4
18809,4
19905,4
24507,4
28952,4
30110,4
30962,4
34218,4
34312,4
34844,4
40809,4
41477,4
43925,4
48533,4
50113,4
131194,4
199496,4
18997,4
1645,4
20904,4
24751,4
30971,4
39478,4
31713,4
7377,4
2715,4
16712,4
22515,4
28190,4
28192,4
28197,4
28270,4
28629,4
28646,4
52760,4
52999,4
61763,4
262378,4
262387,4
262500,4
263064,4
263396,4
265198,4
265343,4
267576,4
61275,4
29384,4
34274,4
23522,4
32097,4
4673,4
4680,4
9371,4
9605,4
9999,4
10001,4
10003,4
17673,4
18068,4
18121,4
18135,4
23620,4
23780,4
24047,4
24255,4
24572,4
131911,4
3043,4
7667,4
9593,4
10006,4
17685,4
23805,4
24295,4
24319,4
37892,4
23661,4
29266,4
50168,4
61397,4
199339,4
31127,4
2665,4
26344,4
2707,4
45762,4
55486,4
6372,4
11013,4
16399,4
17184,4
30247,4
63474,4
15614,4
47868,4
196762,4
11414,4
30124,4
48978,4
37511,4
4136,4
7602,4
11123,4
18129,4
18541,4
21523,4
23829,4
24155,4
30548,4
30666,4
32035,4
36631,4
38566,4
45960,4
56252,4
136743,4
198913,4
3132,4
3164,4
12737,4
21483,4
31425,4
31444,4
39775,4
44882,4
44941,4
47684,4
48176,4
48757,4
197482,4
202996,4
3239,4
12324,4
13119,4
31608,4
49785,4
203620,4
21310,4
24812,4
43764,4
198720,4
7226,4
12775,4
23678,4
31147,4
32034,4
46664,4
47302,4
48142,4
48961,4
50326,4
57169,4
197592,4
206276,4
6672,4
34527,4
35278,4
48416,4
47777,4
24995,4
25011,4
3450,4
6994,4
10299,4
25615,4
30164,4
33695,4
35054,4
45240,4
62310,4
62365,4
327952,4
395662,4
17714,4
4609,4
24043,4
26882,4
134672,4
6306,4
20029,4
20193,4
21599,4
21686,4
27751,4
27951,4
27975,4
53118,4
135160,4
266294,4
37159,4
37515,4
327808,4
45974,4
3836,4
32020,4
36549,4
38283,4
58461,4
58541,4
11986,4
4224,4
4263,4
37109,4
37685,4
45265,4
134785,4
134823,4
4647,4
56309,4
17887,4
45667,4
45938,4
7663,4
45481,4
134119,4
135302,4
4741,4
132220,4
132933,4
133232,4
133255,4
135834,4
38532,4
24337,4
37675,4
23747,4
45454,4
45486,4
56123,4
58882,4
58989,4
63124,4
133881,4
134413,4
134832,4
135543,4
136415,4
136805,4
137042,4
22637,4
18883,4
35457,4
28683,4
34744,4
12767,4
43153,4
36953,4
37055,4
37334,4
37546,4
37673,4
327943,4
27138,4
28000,4
25700,4
262237,4
19844,4
132884,4
32327,4
26806,4
25094,4
198095,4
50369,4
28849,4
38955,4
43848,4
13307,4
44194,4
28859,4
21341,4
15706,4
20657,4
199081,4
12466,4
6828,4
34080,4
34723,4
39861,4
39906,4
41026,4
44489,4
47727,4
59970,4
61296,4
197029,4
197307,4
16007,4
47218,4
7521,4
8258,4
10947,4
12829,4
13091,4
16942,4
24257,4
26106,4
29504,4
29918,4
31277,4
31554,4
33923,4
34505,4
34916,4
35891,4
36273,4
36919,4
36985,4
37079,4
37199,4
37266,4
37276,4
37618,4
37628,4
39473,4
41336,4
41399,4
42312,4
42352,4
43320,4
43413,4
43503,4
43950,4
48145,4
50579,4
50864,4
50989,4
51744,4
55073,4
56514,4
57279,4
61349,4
62193,4
63320,4
136764,4
196735,4
199974,4
201872,4
203038,4
203729,4
203754,4
205036,4
205804,4
205811,4
206723,4
206907,4
327737,4
327761,4
327790,4
327791,4
327794,4
327804,4
327811,4
327812,4
327813,4
327849,4
327850,4
327872,4
327892,4
327894,4
327896,4
327897,4
327936,4
327939,4
327960,4
327961,4
327984,4
327987,4
327991,4
327999,4
328023,4
328036,4
328037,4
328038,4
328051,4
328057,4
328064,4
328077,4
328114,4
328125,4
328146,4
328173,4
328176,4
328179,4
328210,4
328216,4
328239,4
393350,4
394140,4
132476,4
55359,4
58409,4
58712,4
135104,4
136972,4
17995,4
7712,4
23671,4
7829,4
33654,4
27168,4
20312,4
52865,4
61917,4
262997,4
265089,4
25251,4
34248,4
44484,4
49722,4
56864,4
196750,4
8580,4
28832,4
29194,4
34858,4
41209,4
41822,4
59730,4
201008,4
62627,4
16321,4
35640,4
41515,4
42105,4
47211,4
48117,4
50453,4
61165,4
62356,4
201469,4
205998,4
16283,4
8511,4
41151,4
62314,4
8744,4
47205,4
15658,4
48720,4
30936,4
35645,4
41165,4
41925,4
48919,4
64432,4
9021,4
12978,4
9927,4
131447,4
60679,4
58672,4
133011,4
263824,4
266646,4
52251,4
20002,4
11717,4
21559,4
12683,4
13118,4
28719,4
42742,4
44724,4
51957,4
201826,4
12507,4
12788,4
56402,4
205647,4
35004,4
263783,4
39928,4
21064,4
13826,4
132335,4
15397,4
41540,4
16285,4
15805,4
30992,4
18233,4
18618,4
27814,4
28906,4
198252,4
49893,4
45601,4
23893,4
38146,4
39650,4
57474,4
35467,4
262403,4
61939,4
27139,4
61468,4
263616,4
263864,4
28908,4
49320,4
29069,4
61092,4
328020,4
43557,4
33387,4
35816,4
327821,4
131418,4
41833,4
203217,4
42163,4
197343,4
57588,4
44375,4
47843,4
205268,4
45582,4
61240,4
59590,4
199420,4
61495,4
53147,4
61579,4
55492,4
134371,4
136276,4
137224,4
62250,4
265130,4
262966,4
1,3
2,3
10343,3
34,3
15003,3
19479,3
160,3
32698,3
103,3
6882,3
13284,3
29438,3
201852,3
27067,3
173,3
557,3
1277,3
1421,3
1422,3
2637,3
3755,3
5587,3
6620,3
7219,3
7257,3
7296,3
7754,3
7849,3
8271,3
8728,3
8954,3
9497,3
10607,3
10692,3
11195,3
11279,3
11745,3
11766,3
12087,3
12334,3
12886,3
12946,3
13039,3
13415,3
14287,3
14363,3
14430,3
14828,3
15247,3
15320,3
15421,3
16039,3
16417,3
16604,3
16842,3
17077,3
17293,3
19237,3
20710,3
20926,3
21433,3
21766,3
22113,3
22571,3
22747,3
22908,3
23127,3
23486,3
24750,3
25466,3
25689,3
26076,3
26785,3
27467,3
27582,3
28931,3
29231,3
29607,3
29844,3
30691,3
30721,3
30893,3
30998,3
31797,3
33481,3
33525,3
34358,3
35017,3
36436,3
36498,3
36687,3
36925,3
37693,3
39184,3
39781,3
39783,3
39939,3
39964,3
40107,3
40285,3
40861,3
40913,3
41931,3
42331,3
42400,3
43160,3
43333,3
43338,3
44679,3
46261,3
46446,3
46573,3
46860,3
47949,3
48564,3
48659,3
48846,3
49854,3
50446,3
51616,3
51790,3
52000,3
52073,3
52088,3
52106,3
53678,3
54020,3
54327,3
54412,3
54607,3
55943,3
56611,3
57718,3
60241,3
60695,3
60893,3
61145,3
61194,3
62782,3
63031,3
63213,3
63311,3
197118,3
199226,3
200480,3
201205,3
201553,3
201782,3
202147,3
394284,3
394644,3
396000,3
396238,3
2722,3
7155,3
10587,3
11979,3
12177,3
13684,3
19800,3
29866,3
32286,3
64255,3
292,3
27152,3
55176,3
48284,3
818,3
22573,3
30715,3
7925,3
46491,3
48739,3
3378,3
3707,3
3745,3
6498,3
394453,3
7243,3
41264,3
7224,3
60187,3
46920,3
21837,3
200070,3
45735,3
13871,3
22364,3
9201,3
51300,3
58177,3
48728,3
3342,3
7453,3
9989,3
12445,3
13247,3
15388,3
17984,3
21211,3
21808,3
24632,3
26972,3
27553,3
28738,3
29244,3
40824,3
41897,3
42149,3
43658,3
44207,3
47381,3
47536,3
48328,3
48573,3
48896,3
55562,3
55701,3
59492,3
132202,3
197248,3
201962,3
205869,3
264763,3
264788,3
30466,3
46618,3
46720,3
6034,3
51728,3
7465,3
11844,3
12008,3
12140,3
19723,3
19990,3
28261,3
28293,3
28587,3
52519,3
52590,3
52795,3
52841,3
52851,3
52869,3
52948,3
52950,3
52997,3
53016,3
53061,3
53189,3
53236,3
53239,3
61656,3
62622,3
262283,3
262391,3
262459,3
262474,3
262484,3
262578,3
262587,3
262591,3
262681,3
263164,3
263263,3
263287,3
263416,3
263422,3
263520,3
264221,3
264470,3
264949,3
265233,3
265341,3
266068,3
266113,3
266192,3
266438,3
266524,3
21201,3
29517,3
44381,3
56828,3
200163,3
60717,3
46749,3
46832,3
2526,3
18126,3
18260,3
55391,3
58654,3
18125,3
18149,3
18278,3
23783,3
23827,3
28623,3
38627,3
35407,3
12847,3
41651,3
21293,3
201229,3
12905,3
56349,3
4565,3
6419,3
11853,3
15129,3
18540,3
21922,3
26994,3
27224,3
27330,3
31893,3
32550,3
32609,3
28892,3
201163,3
202605,3
203165,3
2882,3
6895,3
10101,3
15450,3
18282,3
21688,3
22518,3
38199,3
38629,3
39551,3
53907,3
132901,3
133444,3
134625,3
135356,3
136897,3
200498,3
203593,3
41828,3
42560,3
57633,3
20533,3
21051,3
21479,3
39167,3
45013,3
51219,3
39107,3
60602,3
3244,3
8890,3
20670,3
21395,3
29534,3
31080,3
31445,3
41499,3
41508,3
43253,3
44370,3
47790,3
48707,3
49715,3
50786,3
50898,3
51426,3
56441,3
57332,3
58237,3
61154,3
196730,3
196776,3
197155,3
197220,3
197447,3
197697,3
198611,3
199453,3
201990,3
203628,3
24593,3
28996,3
34814,3
42504,3
43103,3
49125,3
49204,3
8793,3
18566,3
22799,3
32479,3
32742,3
40160,3
44124,3
48742,3
49296,3
51944,3
51960,3
57141,3
61430,3
201222,3
34092,3
50459,3
59481,3
5433,3
9123,3
207056,3
34610,3
45029,3
33817,3
48915,3
51972,3
57864,3
58196,3
59613,3
6368,3
6582,3
8008,3
10457,3
10778,3
13289,3
13703,3
14155,3
16202,3
16391,3
16471,3
18943,3
19021,3
19331,3
22562,3
22724,3
26259,3
27955,3
32625,3
35584,3
35861,3
37312,3
45528,3
60268,3
64411,3
262914,3
14989,3
10135,3
37577,3
45396,3
55769,3
132829,3
132865,3
133219,3
133334,3
134190,3
134366,3
327716,3
3714,3
8053,3
11560,3
12150,3
13522,3
16948,3
19881,3
20255,3
21575,3
22411,3
26689,3
28022,3
28153,3
30362,3
32451,3
36846,3
52228,3
52259,3
52263,3
61462,3
61923,3
262249,3
262594,3
262973,3
263076,3
